date	likes	retweets	text	username	filtered_text	labels	x	y	vader_polarity
Wed Jan 25 21:50:16 +0000 2017	2	13	For updates from Attorney General Xavier Becerra, formerly representative of the 34th congressional district, please follow @AGBecerra.	RepBecerra	happy rd bihday to the us army the old branch of our armed service the us army have serve our country with incredible distinction and professionalism for generation thank you to all who be serve and have serve to keep our nation safe	9	20.905179977416992	-13.73666000366211	0.8442
Fri Jun 15 17:51:23 +0000 2018	6	4	DACA has helped hundreds of thousands of young immigrants since it was announced six years ago today. It’s time for President Trump to stop playing politics with their lives. We must pass the DREAM Act to protect hardworking young people who call the United States home. https://t.co/UowXKDpeme	RepBera	need help my staff will be at the orangevale library tomorrow from be to noon to help you with social security and medicare issue backlogged veteran benefit and so much else learn more and rsvp	2	-34.311389923095696	-24.543819427490234	0.8689
Wed Jun 13 02:07:03 +0000 2018	7	2	Need help? My staff will be at the Orangevale library tomorrow from 10:00 AM to noon to help you with Social Security and Medicare issues, backlogged veterans' benefits, and so much else. Learn more and RSVP: https://t.co/nP1LCJ785m https://t.co/UAdeosMFr3	RepBera	need help my staff will be at the franklin library on tuesday from be to noon to help you with backlogged veteran benefit social security and medicare issue and more learn more and rsvp	2	-33.276500701904304	-24.346288681030273	0.8689
Sun Jun 10 20:45:04 +0000 2018	23	8	Today we celebrate the 55th anniversary of the Equal Pay Act. This was an important step forward, but we still have a long way to go. That’s why I’m supporting the Paycheck Fairness Act to strengthen the law and keep fighting for Equal Pay for Equal Work. https://t.co/MK7TTHKMPN	RepBera	future generation will judge us base on the way we treat those most in need we must rise to the occasion my speech on the house floor about my recent visit to mcallen	2	-28.301727294921875	-21.36834144592285	0.4019
Sun Jun 10 02:22:59 +0000 2018	16	4	Need help? My staff will be at the Franklin library on Tuesday from 10:00 AM to noon to help you with backlogged veteran’s benefits, Social Security and Medicare issues, and more. Learn more and RSVP: https://t.co/ZUSeCaAAdk https://t.co/wZrtKNrMuG	RepBera	very very grateful to welcome these iava member to our office this afternoon to talk about the health impact of burn pit exposure they do absolutely essential work on behalf of those who have bear the battle for this country	7	19.111825942993164	16.31062126159668	0.6411
Wed Jun 13 22:33:55 +0000 2018	569	178	Future generations will judge us based on the way we treat those most in need. We must rise to the occasion. My speech on the House floor about my recent visit to McAllen: https://t.co/uWygaU9kOd	RepBetoORourke	really impoant veteran affair hear on the health impact of burn pit exposure need to meet this moment with a real sense of urgency to care for those who have be expose and be suffer and to stop this from happen go forward	2	-35.6951904296875	-25.663368225097656	-0.4767
Thu Jun 07 21:48:23 +0000 2018	123	31	Very, very grateful to welcome these @iava members to our office this afternoon to talk about the health impacts of burn pit exposure. They do absolutely essential work on behalf of those who have borne the battle for this country. https://t.co/cU7pQfCBUH	RepBetoORourke	big thanks to these super impressive student who be pa of the utep school of pharmacy first class inspire by your commitment to care for our community thank so much for stop by	2	-28.362876892089844	-21.12859916687012	0.962
Thu Jun 07 18:32:53 +0000 2018	104	25	Big thanks to these super impressive students who are part of the @utep School of Pharmacy’s first class! Inspired by your commitment to caring for our communities. Thanks so much for stopping by. https://t.co/QgeSawWbTp	RepBetoORourke	icymi my wtaw segment discuss the denuclearization of noh korea combat the opioid crisis tariff and more	2	-24.85821533203125	-19.80875015258789	-0.7579
Thu Jun 07 17:39:29 +0000 2018	136	30	Great to see Mary Lou Long and her son Jordan here in DC today! Mary is a nurse at Mesita Elementary School where my kids go — grateful for the work she and school nurses all around El Paso do to keep our kids healthy. https://t.co/I7Pzrt8Y8e	RepBetoORourke	housejudiciary in review this repo it be clear the fbi and doj withheld relevant text communication between lisa page and peter	0	3.2517168521881104	13.879278182983398	0.3818
Fri Jun 15 14:50:00 +0000 2018	0	2	ICYMI: My @WTAW1620 segment discussing the denuclearization of North Korea, combating the opioid crisis, tariffs and more https://t.co/t42rwBQ5ST	RepBillFlores	foxnews fbi employee receive improper gift from repoers routinely leak to medium without authorization accord to the jus	0	3.701860189437866	12.873019218444824	0.128
Fri Jun 15 04:15:59 +0000 2018	0	3251	RT @HouseJudiciary: In reviewing this report it is clear the FBI and DOJ withheld relevant text communications between Lisa Page and Peter…	RepBillFlores	happy flag day our nation flag be an enduring symbol whose purpose be to remind us of the devoted sacrifice bravery for our freedom	9	14.67846965789795	-4.112658500671387	0.93
Fri Jun 15 04:15:26 +0000 2018	0	680	RT @FoxNews: FBI employees received 'improper' gifts from reporters, routinely leaked to media without authorization, according to the @Jus…	RepBillFlores	vp potus trump in his first meeting with the leader of noh korea get kim jongun to commit to the full denuclearization of the	5	-20.453519821166992	4.486428737640381	0.296
Thu Jun 14 21:30:00 +0000 2018	5	2	Happy Flag Day! Our nation’s flag is an enduring symbol whose purpose is to remind us of the devoted sacrifice &amp; bravery for our freedom. https://t.co/onKLjBOR43	RepBillFlores	ill just leave this right here and remind everyone that discrimination have no place in our country cc usocc	6	-12.305421829223633	-6.6016998291015625	-0.6369
Thu Jun 14 21:05:03 +0000 2018	0	853	RT @VP: .@POTUS Trump – in his first meeting with the leader of North Korea – got Kim Jong-Un to commit to the full denuclearization of the…	RepBillFlores	proud to stand with my colleague to make sure our workplace be inclusive and suppoive of everyone regardless of their sexual or gender identity	9	14.67455768585205	-4.111129760742188	0.6597
Fri Jun 15 17:13:32 +0000 2018	5	2	I’ll just leave this right here and remind everyone that discrimination has no place in our country. https://t.co/phHwT9cgbI. cc: @USOCC	RepBillFoster	great to chat with robepicardo and exploreplanets yesterday on capitol hill thanks for stop by to talk about science	2	-24.85519599914551	-19.825422286987305	0.7003
Thu Jun 14 21:22:10 +0000 2018	24	2	Proud to stand with my colleagues to make sure our workplace is inclusive and supportive of everyone regardless of their sexual or gender identity. https://t.co/WXVxSEniZ8	RepBillFoster	great to meet with researcher from ibm today to discuss quantum compute with a real quantum computer	9	9.667684555053713	1.9412990808486936	0.6249
Wed Jun 13 17:08:15 +0000 2018	31	6	Great to chat with @RobertPicardo and @exploreplanets yesterday on Capitol Hill! Thanks for stopping by to talk about science! https://t.co/yhswsn4dEy	RepBillFoster	we all agree a nuclear nohkorea threaten our national security we must look to verifiable criterion to ensure that noh korea be serious about give up nuclear weapon unfounately it appear the president walk away with only vague promise	2	-34.312744140625	-24.54385185241699	0.5106
Wed Jun 13 16:05:32 +0000 2018	60	15	Great to meet with researchers from @IBM today to discuss quantum computing with a real quantum computer! https://t.co/8sOx0PnrPL	RepBillFoster	over two century and thiyseven star later on this flagday the american flag choose in philadelphia in remain a symbol of freedom and independence around the world	9	14.31510066986084	-4.252685546875	0.6369
Tue Jun 12 19:04:00 +0000 2018	18	6	We all agree a nuclear #NorthKorea threatens our national security. We must look to verifiable criteria to ensure that North Korea is serious about giving up nuclear weapons. Unfortunately, it appears the President walked away with only vague promises. https://t.co/JZU5JCz8Wf	RepBillFoster	w debra hawkins the exec dir of harmony house inc a child advocacy center she update me on her centerhow it be help child in ese oh that have be abuse or the victim of human traffic thank you for your impoant work	2	-34.123462677001946	-24.87690353393555	0.1531
Wed Jun 13 17:37:02 +0000 2018	3	1	W/ Debra Hawkins, the Exec. Dir. of Harmony House, Inc. a Child Advocacy Center. She updated me on her center+how it is helping children in E/SE OH that have been abused or the victim of human trafficking. Thank you for your important work. https://t.co/QYkYjEAub6	RepBillJohnson	spoke on the house floor in suppo of my bipaisan teach to combat addiction act hr it pass in the house now on to the senate housecommerce	2	-29.79700088500977	-22.18928337097168	-0.34
Wed Jun 13 17:05:37 +0000 2018	0	14	RT @wtaptelevision: Expedia selected Marietta to its annual list of the most beautiful towns in America. https://t.co/XXX8UVjWv2	RepBillJohnson	hs student from rural ohio in dc as pa of annual youth tour w ohio electric cooperative speak with them about public service impoance of voting and paicipating in our democracy	9	20.840185165405273	-12.598933219909668	0.0
Tue Jun 12 20:53:50 +0000 2018	9	0	Spoke on the House floor in support of my bipartisan TEACH to Combat Addiction Act (H.R. 5261). It passed in the House, now on to the Senate! @HouseCommerce https://t.co/rWv4543RxI	RepBillJohnson	transpo hr be trend in washington on twitter learn why the bill be truly tend wohy here wrdawo	9	10.71979522705078	0.9908072948455809	0.4404
Tue Jun 12 19:31:40 +0000 2018	6	3	HS students from rural Ohio in D.C. as part of annual Youth Tour w/ Ohio Electric Cooperatives. Spoke with them about public service, importance of voting, and participating in our democracy. https://t.co/XcffWRP1dm	RepBillJohnson	transpo chairman repbillshuster and gopleader announce that wrda will be on the house floor next week read more	2	-23.74799919128418	-19.15642738342285	0.0
